idcar_200m,idcar_1km,idcar_nat,i_est_200,i_est_1km,lcog_geo,ind,men,men_pauv,men_1ind,men_5ind,men_prop,men_fmp,ind_snv,men_surf,men_coll,men_mais,log_av45,log_45_70,log_70_90,log_ap90,log_inc,log_soc,ind_0_3,ind_4_5,ind_6_10,ind_11_17,ind_18_24,ind_25_39,ind_40_54,ind_55_64,ind_65_79,ind_80p,ind_inc
CRS3035RES200mN2529600E3916400,CRS3035RES1000mN2529000E3916000,CRS3035RES200mN2529600E3916400,0,0,69385,438,192,11,73,12,112,36,11450458,14660,180,12,8,79,58,47,0,0,14,11,31.5,61.5,34,62,107,51,33,33,0
CRS3035RES200mN2529600E3916600,CRS3035RES1000mN2529000E3916000,CRS3035RES200mN2529600E3916600,0,0,69385,229,110,9,42,5,86,15,5197169.9,7862,107,3,2,97,0,11,0,0,6,3,9.5,23.5,17,46,47,27,34,16,0
CRS3035RES200mN2529600E3916800,CRS3035RES1000mN2529000E3916000,CRS3035RES200mN2529600E3916800,0,0,69385,413,243,23,140,6,116,14,10755043.7,15887,235,8,5,59,156,23,0,75,15,11,18.5,13,14.5,61,67,58,98,57,0
CRS3035RES200mN2529600E3917000,CRS3035RES1000mN2529000E3917000,CRS3035RES1000mN2529000E3917000,0,0,69385,204.5,93,10,33,4,59,12,5329512.6,6344,91,2,1,92,0,0,0,0,15,6,9,11.5,12,58,38,25,20,10,0
CRS3035RES200mN2529600E3917200,CRS3035RES1000mN2529000E3917000,CRS3035RES1000mN2529000E3917000,1,0,69385,34,16.5,1.9,4.9,0,12.6,1,1396520.8,1989.5,15.5,1,1.9,0,0,14.6,0,0,0,0,1,4.8,1.9,1,7.8,1.9,10.7,4.9,0
CRS3035RES200mN2529600E3917400,CRS3035RES1000mN2529000E3917000,CRS3035RES1000mN2529000E3917000,0,0,69385,255.5,109,20,45,13,51,10,7018545.1,8634,102,7,23,27,0,59,0,19,15,10,18,23.5,31,65,51,23,19,0,0
CRS3035RES200mN2529600E3917600,CRS3035RES1000mN2529000E3917000,CRS3035RES1000mN2529000E3917000,0,0,69385,119,52,3,19,4,33,6,3756095.6,5130,42,10,13,1,0,38,0,7,2,3,8,10,19,19,26,14,13,5,0
CRS3035RES200mN2529600E3917800,CRS3035RES1000mN2529000E3917000,CRS3035RES1000mN2529000E3917000,0,0,69385,193.5,109,13,59,3,51,8,5967151.7,7159,107,2,62,0,0,47,0,0,5,1,9,11.5,16,68,39,24,14,6,0
CRS3035RES200mN2529600E3918000,CRS3035RES1000mN2529000E3918000,CRS3035RES1000mN2529000E3918000,0,0,"69385,69382",228,100,6,37,8,49,13,6562605.5,9132,100,0,54,15,31,0,0,18,9,4,14.5,16,29.5,40,48,23,35,9,0
CRS3035RES200mN2529600E3918200,CRS3035RES1000mN2529000E3918000,CRS3035RES1000mN2529000E3918000,0,0,69382,793.5,368,37,159,22,140,26,27905314.4,37680,366,2,336,12,19,0,1,26,24.5,13.5,33.5,63.5,95,179,140.5,105,93,46,0
CRS3035RES200mN2529600E3918400,CRS3035RES1000mN2529000E3918000,CRS3035RES1000mN2529000E3918000,0,0,69382,1036.5,498,67,229,40,185,48,32785066.7,45343,496,2,478,6,0,14,0,46,38.5,21.5,66,79.5,121,258,170,104,114,64,0
CRS3035RES200mN2529600E3918600,CRS3035RES1000mN2529000E3918000,CRS3035RES1000mN2529000E3918000,0,0,69382,749,365,35,171,25,146,24,25545877.9,34557,364,1,337,28,0,0,0,0,31,8.5,36.5,58,82,202,107,69,99,56,0
CRS3035RES200mN2529600E3918800,CRS3035RES1000mN2529000E3918000,CRS3035RES1000mN2529000E3918000,0,0,69382,167,75,3,27,6,33,4,6451090.6,8313,75,0,75,0,0,0,0,0,6,4,5,20.5,12.5,29,36,12,21,21,0
CRS3035RES200mN2529600E3919200,CRS3035RES1000mN2529000E3919000,CRS3035RES200mN2529600E3919200,0,0,69387,548,320,59,177,9,61,28,14768072.4,18724,320,0,258,0,16,46,0,14,26,12,15.5,22.5,48,254,83,30,43,14,0
CRS3035RES200mN2529600E3919400,CRS3035RES1000mN2529000E3919000,CRS3035RES200mN2529600E3919400,0,0,"69387,69383",1141,687,139,416,17,203,37,28018009.9,38966,687,0,624,4,40,19,0,22,48,21,39.5,57,109.5,503,180,69,77,37,0
CRS3035RES200mN2529600E3919600,CRS3035RES1000mN2529000E3919000,CRS3035RES200mN2529600E3919600,0,0,"69383,69387",1188,662,105,368,26,211,46,30985119.3,44913,660,2,391,65,115,91,0,101,61.5,28,37,70.5,101,440,209,88,110,42,1
CRS3035RES200mN2529600E3919800,CRS3035RES1000mN2529000E3919000,CRS3035RES200mN2529600E3919800,0,0,"69383,69387",1058,570,58,288,17,233,25,32363526,40384,568,2,252,198,5,115,0,24,72,23.5,40.5,44.5,74.5,388,176,86,103,48,2
CRS3035RES200mN2529600E3920000,CRS3035RES1000mN2529000E3920000,CRS3035RES1000mN2529000E3920000,0,0,69383,579,298,53,144,10,105,35,14735517.3,20295,297,1,57,0,59,182,0,97,29,16,30,32,45,168,107,62,69,21,0
CRS3035RES200mN2529600E3920200,CRS3035RES1000mN2529000E3920000,CRS3035RES1000mN2529000E3920000,0,0,69383,1102.5,629,118,374,24,116,73,24182390.7,35033,629,0,171,44,94,320,0,124,59,24,56.5,69.5,118.5,306,216,105,96,51,1
CRS3035RES200mN2529600E3920400,CRS3035RES1000mN2529000E3920000,CRS3035RES1000mN2529000E3920000,0,0,69383,1036,561,71,306,19,179,44,28527556.5,34376,561,0,184,68,0,309,0,2,48,27.5,59,70.5,87,369,191,82,80,21,1
CRS3035RES200mN2529600E3920600,CRS3035RES1000mN2529000E3920000,CRS3035RES1000mN2529000E3920000,0,0,69383,1250.5,678,103,372,30,183,60,31502948.4,40573,678,0,164,51,79,384,0,150,49,29.5,60,63.5,120.5,423,231,99,110,64,1
CRS3035RES200mN2529600E3920800,CRS3035RES1000mN2529000E3920000,CRS3035RES1000mN2529000E3920000,1,0,69383,32,16.5,1.9,8.7,1,2.9,1,866438.2,907.6,16.5,0,12.6,0,0,3.9,0,0,0,1.9,1,0,4.8,12.6,4.9,4.9,0,1.9,0
CRS3035RES200mN2529600E3921000,CRS3035RES1000mN2529000E3921000,CRS3035RES200mN2529600E3921000,0,0,69383,394.5,192,16,93,14,27,25,9293418.1,11723,192,0,0,0,0,192,0,80,27.5,13,32,36,20,131,96,20,14,4,1
CRS3035RES200mN2529600E3921200,CRS3035RES1000mN2529000E3921000,CRS3035RES200mN2529600E3921200,0,0,69383,1177,585,58,257,25,269,54,32740945.4,40355,579,6,65,326,46,145,3,82,47,39.5,78.5,76,97,359,208,104,117,51,0
CRS3035RES200mN2529600E3921400,CRS3035RES1000mN2529000E3921000,CRS3035RES200mN2529600E3921400,0,0,69383,865.5,503,77,291,10,172,46,22744505.2,27695,492,11,211,0,62,229,1,28,41,17.5,39.5,43.5,80,327,175,63,57,22,0
CRS3035RES200mN2529600E3921600,CRS3035RES1000mN2529000E3921000,CRS3035RES200mN2529600E3921600,0,0,69383,837.5,405,67,165,17,179,59,21589483.9,27671,395,10,19,42,108,236,0,57,46,22.5,56,74,65,247,162,72,68,25,0
CRS3035RES200mN2529600E3921800,CRS3035RES1000mN2529000E3921000,CRS3035RES200mN2529600E3921800,0,0,69383,969,518,69,268,19,154,48,24934977.8,30533,511,7,99,47,43,329,0,45,59.5,41,56.5,60,75,350,170,72,67,18,0
CRS3035RES200mN2529600E3922000,CRS3035RES1000mN2529000E3922000,CRS3035RES200mN2529600E3922000,0,0,"69383,69266",450.5,254,41,128,6,111,25,10817119.3,15145,245,9,137,38,64,15,0,12,18,5.5,17.5,27.5,46,150,88,42,33,23,0
CRS3035RES200mN2529800E3914000,CRS3035RES1000mN2529000E3914000,CRS3035RES1000mN2529000E3914000,0,0,"69244,69385",359,151,12,51,10,83,17,9099885.9,13112,132,19,2,11,88,50,0,34,19.5,13,26.5,20,33,76,74,29,44,24,0
CRS3035RES200mN2529800E3914200,CRS3035RES1000mN2529000E3914000,CRS3035RES1000mN2529000E3914000,0,0,"69385,69244",303,169,25,93,3,74,11,7163616.8,9261,169,0,0,108,37,24,0,36,11,8.5,14.5,16,20,70,63,35,52,13,0
CRS3035RES200mN2529800E3914400,CRS3035RES1000mN2529000E3914000,CRS3035RES1000mN2529000E3914000,0,0,"69385,69244",1066,510,42,200,28,288,52,26098119.8,40311,510,0,0,0,272,238,0,13,52,27,62,70.5,81.5,225,194,117,200,36,1
CRS3035RES200mN2529800E3914600,CRS3035RES1000mN2529000E3914000,CRS3035RES1000mN2529000E3914000,0,0,"69385,69244",546,272,22,126,12,179,27,13457607,21703,272,0,0,0,272,0,0,2,19,14.5,28.5,37,43,108,124,57,79,36,0
CRS3035RES200mN2529800E3914800,CRS3035RES1000mN2529000E3914000,CRS3035RES1000mN2529000E3914000,0,0,"69385,69244",228,104,11,33,5,43,19,6107774.6,7353,104,0,0,0,15,89,0,17,12.5,4,18,14.5,22,63,43,22,19,9,1
CRS3035RES200mN2529800E3915000,CRS3035RES1000mN2529000E3915000,CRS3035RES1000mN2529000E3915000,0,0,69385,239,114,2,43,6,70,15,7439208.6,9873,110,4,0,0,45,69,0,7,8,6,12,16,19,51,53,39,27,8,0
CRS3035RES200mN2529800E3915200,CRS3035RES1000mN2529000E3915000,CRS3035RES1000mN2529000E3915000,0,0,69385,363,199,10,89,4,142,21,12072470.5,16410,189,10,14,29,123,33,0,0,9,3.5,10,17,32.5,62,76,56,72,25,0
CRS3035RES200mN2529800E3915400,CRS3035RES1000mN2529000E3915000,CRS3035RES1000mN2529000E3915000,0,0,69385,546.5,269,10,111,8,203,18,19526813.1,27415,266,3,2,59,64,134,10,0,17,9,17.5,43,40,58,113,70,125,54,0
CRS3035RES200mN2529800E3915600,CRS3035RES1000mN2529000E3915000,CRS3035RES1000mN2529000E3915000,0,0,69385,318,142,2,51,7,114,9,10681625.8,13440,129,13,5,1,59,77,0,0,13,2,15,26.5,22.5,28,64,50,63,34,0
CRS3035RES200mN2529800E3915800,CRS3035RES1000mN2529000E3915000,CRS3035RES1000mN2529000E3915000,0,0,69385,282.5,135,8,55,9,96,11,10338398.4,14339,119,16,14,3,32,86,0,0,3.5,4,11,24,24,34,48,36,66,32,0
CRS3035RES200mN2529800E3916000,CRS3035RES1000mN2529000E3916000,CRS3035RES200mN2529800E3916000,0,0,69385,450.5,226,13,94,8,166,23,14058616.9,20892,213,13,11,47,151,17,0,0,13,2,23,44.5,27,38,86,43,97,77,0
CRS3035RES200mN2529800E3916200,CRS3035RES1000mN2529000E3916000,CRS3035RES200mN2529800E3916200,0,0,69385,369,179,19,75,12,102,26,9744133.8,13542,164,15,4,106,49,20,0,28,11,11.5,23.5,32,28,59,76,37,62,28,1
CRS3035RES200mN2529800E3916400,CRS3035RES1000mN2529000E3916000,CRS3035RES200mN2529800E3916400,0,0,69385,481.5,236,15,110,11,155,18,14848234.2,18325,219,17,10,89,86,51,0,0,26,13,32.5,25.5,40.5,101,92,52,68,31,0
CRS3035RES200mN2529800E3916600,CRS3035RES1000mN2529000E3916000,CRS3035RES200mN2529800E3916600,0,0,69385,386,211,29,119,7,104,17,10210505.8,13277,208,3,7,55,121,28,0,53,10,9,15,33,27,66,73,37,55,60,1
CRS3035RES200mN2529800E3916800,CRS3035RES1000mN2529000E3916000,CRS3035RES200mN2529800E3916800,0,0,69385,78,36,4,15,2,22,2,2482185.4,3123,35,1,4,32,0,0,0,0,4,3,2,6,7,15,12,8,18,3,0
CRS3035RES200mN2529800E3917000,CRS3035RES1000mN2529000E3917000,CRS3035RES1000mN2529000E3917000,0,0,69385,89.5,37,2,11,4,16,6,3014383.6,3353,30,7,12,1,1,23,0,8,1,2,4.5,12,9,13,29,10,8,1,0
CRS3035RES200mN2529800E3917200,CRS3035RES1000mN2529000E3917000,CRS3035RES1000mN2529000E3917000,0,0,69385,207.5,102,25,50,7,49,11,5302576.8,7291,83,19,94,1,3,4,0,4,9,5,11,15.5,18,33,42,31,31,12,0
CRS3035RES200mN2529800E3917400,CRS3035RES1000mN2529000E3917000,CRS3035RES1000mN2529000E3917000,0,0,69385,368.5,195,32,97,9,99,18,10283623.7,14142,183,12,125,0,68,2,0,1,11,5.5,16.5,32,45.5,69,78,46,34,31,0
CRS3035RES200mN2529800E3917600,CRS3035RES1000mN2529000E3917000,CRS3035RES1000mN2529000E3917000,0,0,69385,447.5,219,22,96,9,149,18,15167848.7,16608,211,8,53,0,154,12,0,11,19,13.5,34.5,30.5,30,79,95,58,64,24,0
CRS3035RES200mN2529800E3917800,CRS3035RES1000mN2529000E3917000,CRS3035RES1000mN2529000E3917000,0,0,69385,77,35,4,14,3,9,4,2316914.8,3333,34,1,34,1,0,0,0,0,0,1,4,8,12,11,19,16,4,2,0
CRS3035RES200mN2529800E3918000,CRS3035RES1000mN2529000E3918000,CRS3035RES1000mN2529000E3918000,0,0,"69385,69382",288.5,168,20,95,7,58,16,8538633.3,11690,166,2,100,11,0,57,0,5,9,1.5,12.5,18.5,22,91,61,31,30,12,0
CRS3035RES200mN2529800E3918200,CRS3035RES1000mN2529000E3918000,CRS3035RES1000mN2529000E3918000,0,0,"69382,69385",635.5,288,24,112,26,140,19,23645066.4,34131,288,0,287,0,0,1,0,7,21,9,29,53,73.5,113,121,67,113,36,0
CRS3035RES200mN2529800E3918400,CRS3035RES1000mN2529000E3918000,CRS3035RES1000mN2529000E3918000,0,0,69382,498,262,27,136,14,104,14,17310993.4,22348,259,3,192,16,0,46,8,18,22,8,23.5,32,42.5,156,67,42,77,28,0
CRS3035RES200mN2529800E3918600,CRS3035RES1000mN2529000E3918000,CRS3035RES1000mN2529000E3918000,0,0,69382,833,417,42,206,34,169,27,29539980.3,40998,416,1,393,18,0,6,0,25,24,17.5,51,73,71.5,163,183,67,124,59,0
CRS3035RES200mN2529800E3918800,CRS3035RES1000mN2529000E3918000,CRS3035RES1000mN2529000E3918000,0,0,69382,180.5,92,11,46,6,43,3,6240089.6,10234,92,0,91,1,0,0,0,0,9,4,7.5,9,20,44,31,17,25,12,2
CRS3035RES200mN2529800E3919000,CRS3035RES1000mN2529000E3919000,CRS3035RES200mN2529800E3919000,0,0,"69382,69387",108.5,57,9,28,1,23,3,3453687.6,6137,55,2,57,0,0,0,0,0,0,0,4.5,4,17,26,23,11,12,11,0
CRS3035RES200mN2529800E3919400,CRS3035RES1000mN2529000E3919000,CRS3035RES200mN2529800E3919400,0,0,"69383,69387",728,427,66,252,9,97,19,20771429.5,27897,427,0,390,0,0,37,0,9,38,12.5,21.5,34.5,81.5,305,123,33,61,18,0
CRS3035RES200mN2529800E3919600,CRS3035RES1000mN2529000E3919000,CRS3035RES200mN2529800E3919600,0,0,69383,1061,548,218,295,40,78,47,19045223.1,29278,548,0,390,0,83,75,0,165,43,16,57.5,72.5,126,306,149,75,158,58,0
CRS3035RES200mN2529800E3919800,CRS3035RES1000mN2529000E3919000,CRS3035RES200mN2529800E3919800,0,0,69383,1096,611,99,345,27,199,40,29688047.4,38205,611,0,447,18,31,112,3,53,63,23,45.5,61.5,85,418,205,77,91,26,1
CRS3035RES200mN2529800E3920000,CRS3035RES1000mN2529000E3920000,CRS3035RES1000mN2529000E3920000,0,0,69383,1569.5,833,162,434,36,234,74,38219640.1,49097,832,1,412,51,152,217,1,198,87.5,38.5,78,102.5,105,545,286,137,134,48,8
CRS3035RES200mN2529800E3920200,CRS3035RES1000mN2529000E3920000,CRS3035RES1000mN2529000E3920000,0,0,69383,600.5,340,40,178,7,133,24,16656835.5,21569,340,0,136,54,64,86,0,19,34,6,23,25,47.5,222,98,57,70,18,0
CRS3035RES200mN2529800E3920400,CRS3035RES1000mN2529000E3920000,CRS3035RES1000mN2529000E3920000,0,0,69383,375,223,32,132,6,74,18,10330711.9,12851,223,0,35,22,32,134,0,0,20.5,11.5,10.5,16.5,41,145,62,29,28,11,0
CRS3035RES200mN2529800E3920600,CRS3035RES1000mN2529000E3920000,CRS3035RES1000mN2529000E3920000,0,0,69383,1409,732,125,361,27,141,84,33282429.5,44378,732,0,151,227,145,209,0,391,93.5,37,79,80,96.5,420,244,128,164,67,0
CRS3035RES200mN2529800E3921000,CRS3035RES1000mN2529000E3921000,CRS3035RES200mN2529800E3921000,0,0,69383,321.5,201,33,131,4,81,13,8784208.7,11770,201,0,75,18,1,107,0,0,9,3.5,15,25.5,39.5,110,54,25,27,13,0
CRS3035RES200mN2529800E3921200,CRS3035RES1000mN2529000E3921000,CRS3035RES200mN2529800E3921200,0,0,69383,762,396,45,186,9,190,25,24109991.5,29102,393,3,112,42,33,209,0,22,27.5,14.5,33,45.5,69.5,201,153,81,94,43,0
CRS3035RES200mN2529800E3921400,CRS3035RES1000mN2529000E3921000,CRS3035RES200mN2529800E3921400,0,0,69383,1131,583,49,293,21,256,33,33315463.7,37896,577,6,66,31,27,458,1,0,68.5,31,55,66,103.5,411,202,91,83,20,0
CRS3035RES200mN2529800E3921600,CRS3035RES1000mN2529000E3921000,CRS3035RES200mN2529800E3921600,0,0,69383,695,310,37,141,38,146,19,17585440.3,22031,305,5,25,46,130,109,0,63,42,19.5,47,65,54.5,159,149,67,71,19,2
CRS3035RES200mN2529800E3921800,CRS3035RES1000mN2529000E3921000,CRS3035RES200mN2529800E3921800,0,0,"69383,69266",1333.5,645,105,278,36,203,75,34573992.4,41304,637,8,167,11,0,467,0,224,61.5,33.5,74,97.5,117,363,295,159,118,14,1
CRS3035RES200mN2529800E3922000,CRS3035RES1000mN2529000E3922000,CRS3035RES200mN2529800E3922000,0,0,"69383,69266",1150,487,78,172,31,197,67,26286676.2,35264,481,6,26,69,66,326,0,143,68.5,37,97,102,68,294.5,215,129,98,39,2
CRS3035RES200mN2529800E3922200,CRS3035RES1000mN2529000E3922000,CRS3035RES200mN2529800E3922200,0,0,"69266,69383",1044.5,460,59,177,37,166,55,23966527.2,29058,459,1,24,121,16,299,0,118,82,40,77.5,93,73,331,210,61,50,27,0
CRS3035RES200mN2530000E3914400,CRS3035RES1000mN2530000E3914000,CRS3035RES200mN2530000E3914400,0,0,"69244,69385",319.5,157,5,64,4,54,26,8270665.5,10580,143,14,4,8,24,121,0,14,15.5,6.5,26.5,21,23,94,62,36,23,12,0
CRS3035RES200mN2530000E3914600,CRS3035RES1000mN2530000E3914000,CRS3035RES200mN2530000E3914600,0,0,"69244,69385",830.5,431,33,194,13,222,53,21212095.7,29266,430,1,1,0,140,290,0,0,46,20.5,39.5,52.5,53,232,139,87,117,44,0
CRS3035RES200mN2530000E3914800,CRS3035RES1000mN2530000E3914000,CRS3035RES200mN2530000E3914800,0,0,"69385,69244",588.5,269,76,109,16,3,54,9272076.8,15283,268,1,1,268,0,0,0,266,54,13.5,45.5,50.5,47,132,87,59,68,31,1
CRS3035RES200mN2530000E3915000,CRS3035RES1000mN2530000E3915000,CRS3035RES1000mN2530000E3915000,1,0,69385,54,20.3,2.1,6.3,2.8,5.6,3.5,1455913,2080.8,13.3,7,6.3,14,0,0,0,11.9,1.4,2.1,0.7,3.5,7.7,10.6,8.4,8.4,7,4.2,0
CRS3035RES200mN2530000E3915200,CRS3035RES1000mN2530000E3915000,CRS3035RES1000mN2530000E3915000,0,0,69385,269.5,134,23,61,7,38,20,5411003.2,8456,134,0,0,79,55,0,0,79,9,7.5,21,24,15,37,57,36,45,18,0
CRS3035RES200mN2530000E3915400,CRS3035RES1000mN2530000E3915000,CRS3035RES1000mN2530000E3915000,0,0,69385,217,81,30,23,10,5,21,3494419.7,5838,80,1,19,0,0,62,0,70,6,6,15,34,26,22,51,29,23,4,1
CRS3035RES200mN2530000E3915600,CRS3035RES1000mN2530000E3915000,CRS3035RES1000mN2530000E3915000,0,0,69385,258,139,2,63,3,90,13,7942229.3,12709,130,9,18,108,0,13,0,0,6,3,6,14.5,19,34,43.5,34,42,56,0
CRS3035RES200mN2530000E3915800,CRS3035RES1000mN2530000E3915000,CRS3035RES1000mN2530000E3915000,0,0,69385,206,113,10,56,1,52,12,5957195.2,8536,102,11,27,8,13,65,0,0,6,3,10.5,7.5,21,41,43,20,31,23,0
CRS3035RES200mN2530000E3916000,CRS3035RES1000mN2530000E3916000,CRS3035RES1000mN2530000E3916000,0,0,69385,356,209,10,118,6,119,15,11583396.3,16243,203,6,9,27,76,97,0,0,11,7,15,17,16,59,54,41,88,48,0
CRS3035RES200mN2530000E3916200,CRS3035RES1000mN2530000E3916000,CRS3035RES1000mN2530000E3916000,0,0,69385,333,188,10,105,4,105,11,10583788.1,15107,174,14,2,14,135,37,0,6,18,7,10.5,18.5,14,64,49,33,80,39,0
CRS3035RES200mN2530000E3916400,CRS3035RES1000mN2530000E3916000,CRS3035RES1000mN2530000E3916000,0,0,69385,305.5,150,13,70,9,99,14,9550238.4,13402,133,17,26,43,0,80,1,12,8,6,18,24,30.5,30,62,49,41,37,0
CRS3035RES200mN2530000E3916600,CRS3035RES1000mN2530000E3916000,CRS3035RES1000mN2530000E3916000,0,0,69385,78,38,5,14,2,21,7,2160616.1,3187,34,4,4,34,0,0,0,0,1,0,5.5,8,7.5,16,20,9,7,4,0
CRS3035RES200mN2530000E3916800,CRS3035RES1000mN2530000E3916000,CRS3035RES1000mN2530000E3916000,0,0,69385,543,256,18,96,9,181,35,16337762.6,20591,254,2,12,67,98,79,0,0,24,7,31.5,40,37.5,101,106,80,87,29,0
CRS3035RES200mN2530000E3917000,CRS3035RES1000mN2530000E3917000,CRS3035RES1000mN2530000E3917000,0,0,69385,309.5,136,23,61,14,59,17,7386602,10247,121,15,75,28,10,23,0,30,21.5,12,18,29.5,34.5,52,79,22,34,7,0
CRS3035RES200mN2530000E3917200,CRS3035RES1000mN2530000E3917000,CRS3035RES1000mN2530000E3917000,0,0,69385,471.5,217,41,100,20,78,27,11432274.4,15368,199,18,156,1,23,37,0,48,26,10.5,32,48,47,103,94,48,41,22,0
CRS3035RES200mN2530000E3917400,CRS3035RES1000mN2530000E3917000,CRS3035RES1000mN2530000E3917000,0,0,69385,405.5,200,38,101,9,70,19,10290655.5,12944,185,15,139,3,56,2,0,35,25,9,25,29.5,37,97,90,39,39,15,0
CRS3035RES200mN2530000E3917600,CRS3035RES1000mN2530000E3917000,CRS3035RES1000mN2530000E3917000,0,0,69385,208.5,100,5,33,3,72,11,7038511.7,9086,98,2,19,0,78,3,0,0,5,5,10,13.5,12,23,39,37,49,14,1
CRS3035RES200mN2530000E3917800,CRS3035RES1000mN2530000E3917000,CRS3035RES1000mN2530000E3917000,0,0,69385,119,60,17,30,4,21,7,2601508.7,4006,59,1,60,0,0,0,0,25,3,1.5,10,11,9.5,21,25,12,17,7,2
CRS3035RES200mN2530000E3918000,CRS3035RES1000mN2530000E3918000,CRS3035RES1000mN2530000E3918000,0,0,69385,497,287,48,166,13,100,24,15221203.6,17716,270,17,271,1,6,9,0,11,18,10,17,31,56,161,115,46,33,9,1
CRS3035RES200mN2530000E3918200,CRS3035RES1000mN2530000E3918000,CRS3035RES1000mN2530000E3918000,0,0,"69385,69382",239.5,124,15,64,6,44,14,7332913.9,8969,124,0,116,5,0,3,0,3,15,4,8.5,25.5,13.5,72,55,11,29,6,0
CRS3035RES200mN2530000E3918400,CRS3035RES1000mN2530000E3918000,CRS3035RES1000mN2530000E3918000,0,0,"69382,69385",734,285,21,97,46,121,17,27810757.1,36173,283,2,271,11,0,1,2,0,31,14,60,69.5,94.5,137,157,67,74,29,1
CRS3035RES200mN2530000E3918600,CRS3035RES1000mN2530000E3918000,CRS3035RES1000mN2530000E3918000,0,0,69382,95,38,3,16,6,14,1,3764075.7,5193,38,0,38,0,0,0,0,0,2,2,3,7,20,21,19,10,3,8,0
CRS3035RES200mN2530000E3918800,CRS3035RES1000mN2530000E3918000,CRS3035RES1000mN2530000E3918000,0,0,69382,360.5,205,26,106,5,54,18,11935397.4,18352,205,0,205,0,0,0,0,0,13,3,12.5,15,43,110,56,40,49,17,2
CRS3035RES200mN2530000E3919000,CRS3035RES1000mN2530000E3919000,CRS3035RES200mN2530000E3919000,0,0,69382,128.5,68,9,40,3,24,7,3608515.5,4471,68,0,66,0,0,2,0,6,7,2,3,15.5,18,27,25,15,11,5,0
CRS3035RES200mN2530000E3919400,CRS3035RES1000mN2530000E3919000,CRS3035RES200mN2530000E3919400,0,0,69383,887,477,81,251,22,133,45,24994269.4,33276,476,1,358,29,40,50,0,96,49.5,14.5,37.5,57.5,87,281,160,72,94,34,0
CRS3035RES200mN2530000E3919600,CRS3035RES1000mN2530000E3919000,CRS3035RES200mN2530000E3919600,0,0,69383,538,275,16,117,11,118,9,19022016.9,23434,275,0,38,137,18,82,0,44,31,10,22,21.5,28.5,150,88,60,84,43,0
CRS3035RES200mN2530000E3919800,CRS3035RES1000mN2530000E3919000,CRS3035RES200mN2530000E3919800,0,0,69383,576.5,329,28,170,7,129,19,17636150.3,22321,329,0,164,49,55,61,0,1,19.5,7,21.5,26,43.5,208,94,43,76,38,0
CRS3035RES200mN2530000E3920000,CRS3035RES1000mN2530000E3920000,CRS3035RES1000mN2530000E3920000,0,0,69383,1413,771,157,428,33,195,68,33305171.6,46386,770,1,240,20,212,299,0,322,73.5,33.5,70,75.5,116.5,407,263,115,172,87,0
CRS3035RES200mN2530000E3920200,CRS3035RES1000mN2530000E3920000,CRS3035RES1000mN2530000E3920000,0,0,69383,494.5,264,66,147,13,70,20,12659942,16927,264,0,67,6,128,63,0,13,25,8,24,42,36.5,149,85,39,66,20,0
CRS3035RES200mN2530000E3920400,CRS3035RES1000mN2530000E3920000,CRS3035RES1000mN2530000E3920000,0,0,69383,442.5,221,29,102,10,27,13,11175617.7,15761,221,0,0,0,221,0,0,30,19.5,11,23,24.5,29.5,166,73,32,39,25,0
CRS3035RES200mN2530000E3920800,CRS3035RES1000mN2530000E3920000,CRS3035RES1000mN2530000E3920000,1,0,69383,1,0.7,0.2,0.5,0,0.2,0,21871.6,34.6,0.7,0,0,0,0.7,0,0,0,0,0,0.1,0,0.1,0.3,0.2,0.2,0.1,0,0
CRS3035RES200mN2530000E3921000,CRS3035RES1000mN2530000E3921000,CRS3035RES1000mN2530000E3921000,0,0,69383,253,100,6,35,13,49,4,6542195,7711,100,0,0,0,100,0,0,26,8,6,20,27,22,65,61,25,15,4,0
CRS3035RES200mN2530000E3921200,CRS3035RES1000mN2530000E3921000,CRS3035RES1000mN2530000E3921000,0,0,69383,684.5,307,41,129,24,95,20,18977131.6,21461,307,0,10,0,43,254,0,62,38,17,42.5,59.5,59.5,185,137,64,64,17,1
CRS3035RES200mN2530000E3921400,CRS3035RES1000mN2530000E3921000,CRS3035RES1000mN2530000E3921000,0,0,69383,1148,532,88,223,37,193,55,28504728.4,37122,528,4,88,9,267,168,0,69,39.5,13,83.5,120.5,85.5,267,266,120,111,40,2
CRS3035RES200mN2530000E3921600,CRS3035RES1000mN2530000E3921000,CRS3035RES1000mN2530000E3921000,0,0,69383,650,337,38,167,12,136,32,16458722.8,22057,337,0,0,23,256,58,0,58,25.5,15.5,32,49,44,156,121,87,79,41,0
CRS3035RES200mN2530000E3921800,CRS3035RES1000mN2530000E3921000,CRS3035RES1000mN2530000E3921000,0,0,"69383,69266",1034.5,535,37,254,20,298,27,31629144.6,37408,532,3,10,0,215,310,0,7,53,14,43.5,60.5,93.5,277,210,129,121,33,0
CRS3035RES200mN2530000E3922000,CRS3035RES1000mN2530000E3922000,CRS3035RES200mN2530000E3922000,0,0,"69266,69383",950.5,439,42,172,24,236,55,23628075,30955,431,8,23,168,34,214,0,45,61,26.5,60.5,74,55.5,251,160,102,93,67,0
